Date,Open,High,Low,Close,Adj Close,Volume,cumret
1995-06-08,53.484375,53.640625,53.375,53.375,32.41733932495117,141100,1.0215309180092675
1995-06-09,53.265625,53.328125,52.75,53.0625,32.22754669189453,304900,1.0155501976073151
1995-06-12,53.234375,53.578125,53.203125,53.359375,32.4078483581543,378500,1.021231839916287
1995-06-13,53.609375,53.96875,53.5625,53.9375,32.75897979736328,120000,1.0322966474824338
1995-06-14,53.859375,53.953125,53.6875,53.890625,32.730525970458984,389400,1.031400014244676
1995-06-15,53.96875,54.234375,53.875,54.125,32.872859954833984,274500,1.0358852239734893
1995-06-16,53.703125,53.96875,53.703125,53.96875,32.970455169677734,325100,1.0389606315019508
1995-06-19,54.125,54.609375,54.09375,54.578125,33.34273147583008,134600,1.0506917533242837
1995-06-20,54.421875,54.609375,54.390625,54.4375,33.2568244934082,287800,1.0479846638331582
1995-06-21,54.609375,54.65625,54.40625,54.40625,33.23772430419922,158200,1.0473827811918586
1995-06-22,54.640625,55.15625,54.640625,55.125,33.67681121826172,297000,1.0612192300722543
1995-06-23,55.0,55.03125,54.84375,55.015625,33.610023498535156,315400,1.0591146242636118
1995-06-26,54.859375,54.953125,54.359375,54.359375,33.20909881591797,132900,1.046480738583448
1995-06-27,54.34375,54.703125,54.21875,54.25,33.142276763916016,127700,1.0443750509006753
1995-06-28,54.25,54.75,54.078125,54.53125,33.3140983581543,212600,1.0497894702993997
1995-06-29,54.53125,54.671875,54.0625,54.4375,33.2568244934082,89200,1.0479846638331582
1995-06-30,54.546875,54.734375,54.296875,54.40625,33.23772430419922,714100,1.0473827811918586
1995-07-03,54.46875,54.609375,54.46875,54.609375,33.36182403564453,9500,1.0512933955491097
1995-07-05,54.765625,55.0625,54.640625,54.8125,33.48592758178711,409300,1.0552041301145976
1995-07-06,54.828125,55.515625,54.71875,55.515625,33.91547393798828,202500,1.0687399381949352
1995-07-07,55.40625,55.78125,55.375,55.765625,34.06818389892578,481700,1.0735521143276499
1995-07-10,55.8125,55.953125,55.703125,55.796875,34.087284088134766,400400,1.0741539969689493
1995-07-11,55.75,55.796875,55.453125,55.53125,33.925018310546875,420500,1.0690406992032297
1995-07-12,55.640625,56.3125,55.53125,56.21875,34.34502029418945,203400,1.0822757462752726
1995-07-13,56.140625,56.265625,56.03125,56.09375,34.268646240234375,215600,1.0798690571677316
1995-07-14,55.796875,56.09375,55.75,56.046875,34.23999786376953,543700,1.0789662933099007
1995-07-17,56.125,56.421875,56.078125,56.359375,34.43093490600586,171500,1.0849830761828716
1995-07-18,56.265625,56.265625,55.828125,55.875,34.135013580322266,221200,1.0756580424268962
1995-07-19,55.65625,55.71875,54.203125,55.265625,33.76274108886719,486600,1.0639270408128
1995-07-20,55.328125,55.578125,55.03125,55.46875,33.8868293762207,318900,1.067837294545341
1995-07-21,55.421875,55.625,55.1875,55.40625,33.848655700683594,94000,1.066634370720399
1995-07-24,55.484375,55.875,55.484375,55.8125,34.096824645996094,108400,1.0744546377690072
1995-07-25,55.875,56.3125,55.703125,56.234375,34.354576110839844,107400,1.0825768679082775
1995-07-26,56.203125,56.46875,56.171875,56.1875,34.325923919677734,167800,1.0816739838422098
1995-07-27,56.453125,56.703125,56.453125,56.65625,34.61228561401367,187700,1.0906977757569438
1995-07-28,56.703125,56.703125,56.25,56.296875,34.39275360107422,415600,1.0837799119414562
1995-07-31,56.34375,56.390625,56.03125,56.15625,34.306846618652344,342500,1.0810728224503308
1995-08-01,56.234375,56.234375,55.75,56.0625,34.249549865722656,141000,1.0792672947346689
1995-08-02,56.390625,56.796875,55.84375,55.9375,34.173194885253906,240400,1.0768612066683114
1995-08-03,55.546875,55.953125,55.453125,55.921875,34.163639068603516,1193600,1.0765600850353068
1995-08-04,56.03125,56.078125,55.921875,55.984375,34.20182800292969,240500,1.0777634896931956
1995-08-07,56.109375,56.28125,56.078125,56.109375,34.278194427490234,193100,1.0801699383842631
1995-08-08,56.140625,56.3125,55.9375,56.109375,34.278194427490234,951900,1.0801699383842631
1995-08-09,56.296875,56.296875,56.046875,56.09375,34.268646240234375,107100,1.0798690571677316
1995-08-10,56.15625,56.28125,55.734375,55.96875,34.192283630371094,280800,1.0774627286849008
1995-08-11,55.921875,55.984375,55.421875,55.65625,34.00137710571289,257200,1.071446907477824
1995-08-14,55.796875,56.15625,55.671875,56.15625,34.306846618652344,254800,1.0810728224503308
1995-08-15,56.140625,56.140625,55.65625,56.046875,34.23999786376953,44400,1.0789662933099007
1995-08-16,56.0,56.203125,55.9375,56.203125,34.33546829223633,374900,1.0819747448505046
1995-08-17,56.234375,56.234375,55.90625,56.109375,34.278194427490234,353800,1.0801699383842631
1995-08-18,56.390625,56.40625,56.125,56.171875,34.31637954711914,85400,1.0813732228339152
1995-08-21,56.40625,56.640625,56.0,56.015625,34.220916748046875,266700,1.078365011709785
1995-08-22,56.09375,56.21875,55.8125,56.125,34.287750244140625,220200,1.080471060017268
1995-08-23,56.171875,56.203125,55.921875,55.921875,34.163639068603516,176500,1.0765600850353068
1995-08-24,55.9375,56.09375,55.75,55.984375,34.20182800292969,167400,1.0777634896931956
1995-08-25,56.078125,56.390625,56.078125,56.296875,34.39275360107422,195000,1.0837799119414562
1995-08-28,56.453125,56.453125,56.0,56.09375,34.268646240234375,293000,1.0798690571677316
1995-08-29,56.15625,56.25,55.765625,56.234375,34.354576110839844,1133100,1.0825768679082775
1995-08-30,56.28125,56.421875,56.21875,56.359375,34.43093490600586,437400,1.0849830761828716
1995-08-31,56.34375,56.5,56.296875,56.40625,34.45957565307617,491900,1.0858855996242291
1995-09-01,56.390625,56.75,56.34375,56.65625,34.61228561401367,629900,1.0906977757569438
1995-09-05,56.828125,57.21875,56.734375,57.1875,34.93684005737305,272200,1.1009250925378031
1995-09-06,57.234375,57.359375,57.21875,57.296875,35.003658294677734,214500,1.1030306600123394
1995-09-07,57.359375,57.390625,57.25,57.328125,35.02275848388672,258800,1.1036325426536389
1995-09-08,57.546875,57.546875,57.171875,57.546875,35.1563835144043,107300,1.107843316978001
1995-09-11,57.640625,57.8125,57.640625,57.703125,35.25184631347656,260700,1.1108515281021314
1995-09-12,57.71875,57.96875,57.578125,57.96875,35.414127349853516,139500,1.1159653067007977
1995-09-13,57.90625,58.3125,57.890625,58.234375,35.5764045715332,239800,1.1210789650912276
1995-09-14,58.4375,58.8125,58.28125,58.765625,35.90095520019531,457600,1.1313061616638502
1995-09-15,58.40625,58.578125,58.203125,58.4375,35.89105224609375,431200,1.1309941010813032
1995-09-18,58.234375,58.265625,57.9375,58.21875,35.756690979003906,307500,1.1267601265672524
1995-09-19,58.328125,58.53125,58.125,58.5,35.929439544677734,549600,1.1322037565675018
1995-09-20,58.59375,58.78125,58.546875,58.78125,36.10215759277344,290800,1.1376464249018574
1995-09-21,58.703125,58.75,58.0625,58.296875,35.804664611816406,508500,1.1282718653523498
1995-09-22,57.828125,58.375,57.78125,58.3125,35.814273834228516,449900,1.128574669900669
1995-09-25,58.375,58.375,58.015625,58.21875,35.756690979003906,130000,1.1267601265672524
1995-09-26,58.390625,58.53125,58.0625,58.203125,35.74710464477539,466600,1.1264580432683537
1995-09-27,57.953125,58.1875,57.59375,58.15625,35.71829605102539,654400,1.1255502306645802
1995-09-28,58.203125,58.59375,58.15625,58.59375,35.98701858520508,456200,1.1340181796926816
1995-09-29,58.546875,58.90625,58.40625,58.484375,35.919837951660156,606600,1.1319011924356563
1995-10-02,58.484375,58.625,58.046875,58.1875,35.737491607666016,293100,1.126155118511798
1995-10-03,58.1875,58.34375,57.953125,58.25,35.77589797973633,839700,1.1273653750391803
1995-10-04,58.28125,58.28125,58.109375,58.1875,35.737491607666016,248800,1.126155118511798
1995-10-05,58.25,58.359375,58.09375,58.359375,35.843074798583984,268800,1.1294822420879689
1995-10-06,58.390625,58.578125,58.390625,58.40625,35.87184524536133,75300,1.1303888526093753
1995-10-09,58.1875,58.21875,57.8125,57.921875,35.57437515258789,358200,1.121015014309288
1995-10-10,57.328125,57.890625,57.265625,57.890625,35.55518341064453,360800,1.120410246670307
1995-10-11,58.09375,58.09375,57.875,58.078125,35.670318603515625,228100,1.124038371671246
1995-10-12,58.125,58.46875,58.125,58.4375,35.89105224609375,199800,1.1309941010813032
1995-10-13,58.703125,58.859375,58.625,58.625,36.006202697753906,488100,1.134622706915189
1995-10-16,58.453125,58.5625,58.34375,58.34375,35.83345413208008,443600,1.1291790769149397
1995-10-17,58.40625,58.796875,58.296875,58.734375,36.07338333129883,146000,1.1367396941722145
1995-10-18,59.015625,59.09375,58.71875,58.90625,36.17894744873047,228100,1.140066216707202
1995-10-19,58.875,59.1875,58.796875,59.1875,36.35167694091797,500600,1.1455092456662677
1995-10-20,59.140625,59.1875,58.828125,58.828125,36.130943298339844,748400,1.1385535162562106
1995-10-23,58.546875,58.8125,58.546875,58.703125,36.05419158935547,533000,1.1361349265332334
1995-10-24,58.78125,58.84375,58.625,58.765625,36.092567443847656,172200,1.137344221394722
1995-10-25,58.8125,58.890625,58.28125,58.28125,35.79507827758789,302700,1.127969782053451
1995-10-26,58.375,58.421875,57.28125,57.75,35.46879577636719,606800,1.1176880109413536
1995-10-27,57.6875,58.1875,57.421875,58.1875,35.737491607666016,905800,1.126155118511798
1995-10-30,58.328125,58.59375,58.328125,58.5625,35.96780776977539,488700,1.133412811012517
1995-10-31,58.71875,58.84375,58.3125,58.3125,35.814273834228516,508200,1.128574669900669
1995-11-01,58.28125,58.78125,58.234375,58.78125,36.10215759277344,415700,1.1376464249018574
1995-11-02,58.6875,59.15625,58.6875,59.15625,36.332481384277344,326000,1.1449043578190499
1995-11-03,59.234375,59.25,59.0625,59.234375,36.380470275878906,615000,1.1464165774370942
1995-11-06,59.21875,59.21875,59.015625,59.03125,36.25572204589844,311200,1.1424855276795993
1995-11-07,59.0,59.0,58.625,58.8125,36.12135696411133,358200,1.138251432957312
1995-11-08,58.890625,59.375,58.890625,59.34375,36.44765090942383,357200,1.1485335646941197
1995-11-09,59.578125,59.578125,59.28125,59.5625,36.58200454711914,503700,1.1527672987916968
1995-11-10,59.234375,59.609375,59.21875,59.53125,36.56279373168945,795600,1.1521619301115322
1995-11-13,59.421875,59.65625,59.3125,59.46875,36.5244026184082,818500,1.1509521544170966
1995-11-14,59.359375,59.484375,59.078125,59.078125,36.28450393676758,341800,1.1433924988257158
1995-11-15,59.140625,59.6875,59.109375,59.671875,36.64916229248047,584700,1.1548835647993019
1995-11-16,59.671875,60.0625,59.65625,60.0,36.85070037841797,577700,1.1612344063621411
1995-11-17,60.09375,60.203125,60.015625,60.1875,36.965850830078125,267000,1.1648630121960273
1995-11-20,60.28125,60.296875,59.859375,59.875,36.77391815185547,448800,1.1588148549732702
1995-11-21,59.9375,60.359375,59.921875,60.359375,37.0714111328125,119200,1.1681894145227778
1995-11-22,60.3125,60.375,60.171875,60.171875,36.95626449584961,351600,1.1645609288971286
1995-11-24,60.234375,60.328125,60.1875,60.328125,37.05222702026367,62400,1.1675848873002703
1995-11-27,60.453125,60.640625,60.34375,60.34375,37.06182861328125,273000,1.1678874514321158
1995-11-28,60.296875,60.984375,60.15625,60.984375,37.45527648925781,479000,1.1802857289682918
1995-11-29,61.09375,61.09375,60.84375,61.046875,37.4936637878418,549200,1.1814953844544904
1995-11-30,61.046875,61.203125,60.84375,60.90625,37.407291412353516,286200,1.178773629558484
1995-12-01,60.984375,61.078125,60.84375,60.984375,37.45527648925781,465200,1.1802857289682918
1995-12-04,61.125,61.734375,61.046875,61.734375,37.9159049987793,631700,1.194800993761493
1995-12-05,61.671875,62.203125,61.625,62.140625,38.165428161621094,567700,1.20266393473414
1995-12-06,62.296875,62.53125,62.0,62.28125,38.25178909301758,272800,1.2053853290054362
1995-12-07,62.203125,62.28125,61.90625,61.953125,38.05026626586914,289700,1.1990349682755437
1995-12-08,62.21875,62.234375,61.765625,62.15625,38.17501449584961,296900,1.2029660180330386
1995-12-11,62.28125,62.546875,62.15625,62.421875,38.33816146850586,186500,1.2081070839014425
1995-12-12,62.140625,62.359375,62.140625,62.234375,38.222991943359375,299400,1.2044778770263729
1995-12-13,62.3125,62.703125,62.3125,62.625,38.46290969848633,390700,1.2120381336589374
1995-12-14,62.6875,62.796875,62.015625,62.171875,38.184608459472656,395000,1.2032683417484107
1995-12-15,61.875,61.875,61.59375,61.8125,38.19857406616211,416700,1.2037084241030738
1995-12-18,61.265625,61.265625,60.609375,60.625,37.46475601196289,862300,1.180584446436562
1995-12-19,60.65625,61.34375,60.578125,61.265625,37.860660552978516,1022600,1.193060138077191
1995-12-20,61.453125,61.515625,60.671875,60.671875,37.49370193481445,1349800,1.1814965865368579
1995-12-21,61.03125,61.171875,60.75,60.984375,37.68683624267578,857600,1.1875826093541844
1995-12-22,61.3125,61.375,61.140625,61.203125,37.8220329284668,332800,1.1918429094720784
1995-12-26,61.453125,61.53125,61.328125,61.5,38.0054817199707,432200,1.1976237235763514
1995-12-27,61.65625,61.65625,61.359375,61.46875,37.98615646362305,151800,1.1970147486490847
1995-12-28,61.34375,61.65625,61.25,61.40625,37.947540283203125,256200,1.1957978806686824
1995-12-29,61.46875,61.53125,61.25,61.484375,37.9958381652832,339200,1.1973198371539018
1996-01-02,61.40625,62.140625,61.34375,62.140625,38.40137481689453,514400,1.2100990545922703
1996-01-03,62.34375,62.5,62.0,62.3125,38.50758743286133,610300,1.2134460125275013
1996-01-04,62.390625,62.625,61.21875,61.71875,38.14065170288086,1129700,1.2018831822365885
1996-01-05,61.3125,61.75,61.171875,61.59375,38.06342697143555,302400,1.199449686692257
1996-01-08,61.8125,61.90625,61.734375,61.828125,38.208248138427734,179900,1.2040132721914172
1996-01-09,62.015625,62.0625,60.625,60.765625,37.55165100097656,415500,1.1833226698610002
1996-01-10,60.6875,60.8125,59.640625,59.96875,37.059234619140625,787700,1.1678057098311405
1996-01-11,60.0625,60.328125,59.78125,60.328125,37.281288146972656,513200,1.1748030312911055
1996-01-12,60.484375,60.5,59.671875,60.234375,37.22336196899414,390400,1.1729776692163836
1996-01-15,60.25,60.453125,59.859375,60.109375,37.14610290527344,154200,1.1705430917979216
1996-01-16,60.40625,60.890625,59.890625,60.84375,37.599945068359375,454600,1.1848445061379829
1996-01-17,60.703125,61.125,60.453125,60.65625,37.484092712402344,407600,1.1811937819885387
1996-01-18,60.890625,60.90625,60.375,60.859375,37.60959243774414,425600,1.1851485127686692
1996-01-19,60.859375,61.421875,60.796875,61.265625,37.860660552978516,169800,1.193060138077191
1996-01-22,61.21875,61.421875,61.109375,61.28125,37.87030792236328,288200,1.1933641447078775
1996-01-23,61.25,61.421875,61.125,61.421875,37.957210540771484,362200,1.1961026085487891
1996-01-24,61.515625,62.046875,61.484375,61.921875,38.26619338989258,1506500,1.2058392353073228
1996-01-25,61.96875,62.0,61.625,61.703125,38.131019592285156,298400,1.201579656438849
1996-01-26,61.65625,62.265625,61.578125,62.234375,38.45929718017578,726300,1.2119242964587555
1996-01-29,62.1875,62.484375,62.140625,62.484375,38.61379623413086,254800,1.2167928502544958
1996-01-30,62.609375,63.140625,62.53125,63.015625,38.94208526611328,272100,1.2271378508991124
1996-01-31,63.0,63.6875,62.96875,63.671875,39.347652435302734,498000,1.2399180300033747
1996-02-01,63.609375,63.90625,63.5625,63.90625,39.49247741699219,373900,1.2444817357107718
1996-02-02,63.875,64.015625,63.5,63.640625,39.328330993652344,496200,1.239309175284345
1996-02-05,63.53125,64.25,63.4375,64.15625,39.64696502685547,295300,1.249349928881802
1996-02-06,64.1875,64.828125,64.09375,64.765625,40.02357864379883,301600,1.261217727469295
1996-02-07,64.75,65.140625,64.6875,65.140625,40.25529861450195,585100,1.26851965660113
1996-02-08,65.046875,65.90625,64.921875,65.84375,40.689796447753906,1526600,1.2822114949727412
1996-02-09,65.8125,66.375,65.515625,65.828125,40.68014144897461,804600,1.2819072479255815
1996-02-12,65.953125,66.625,65.890625,66.328125,40.98914337158203,626500,1.291644475725299
1996-02-13,66.046875,66.6875,66.0,66.1875,40.902252197265625,1045900,1.2889063725090975
1996-02-14,66.140625,66.359375,65.578125,65.609375,40.54496765136719,431400,1.2776476690571077
1996-02-15,65.46875,65.90625,65.125,65.203125,40.2939338684082,889500,1.2697371256227161
1996-02-16,65.078125,65.234375,64.734375,64.9375,40.1297721862793,606100,1.2645640843633426
1996-02-20,64.4375,64.625,63.875,64.296875,39.733863830566406,492300,1.2520882725144769
1996-02-21,64.421875,65.140625,64.421875,65.09375,40.226318359375,434000,1.2676064346267037
1996-02-22,65.453125,66.328125,65.40625,66.125,40.86360168457031,721400,1.2876884226545644
1996-02-23,66.5,66.609375,65.328125,65.9375,40.747745513916016,1430400,1.2840375782968836
1996-02-26,65.75,65.890625,64.96875,65.0,40.16838836669922,1408400,1.265780952343745
1996-02-27,65.15625,65.171875,64.5,64.796875,40.042869567871094,601000,1.261825620522431
1996-02-28,65.3125,65.734375,64.5,64.5,39.85939025878906,865900,1.2560438447522644
1996-02-29,64.125,64.953125,63.875,63.875,39.473182678222656,914300,1.2438737224493992
1996-03-01,64.640625,64.890625,63.609375,64.890625,40.10079574584961,1452600,1.2636509825971531
1996-03-04,65.03125,65.65625,64.8125,65.265625,40.332550048828125,652600,1.2709539936031187
1996-03-05,65.109375,65.875,65.078125,65.875,40.70911407470703,402000,1.2828202294835342
1996-03-06,65.78125,65.96875,65.296875,65.296875,40.35185623168945,624700,1.2715623674892016
1996-03-07,65.421875,65.65625,65.234375,65.625,40.55464553833008,534200,1.2779526373536878
1996-03-08,64.1875,64.875,62.0,63.5,39.24142837524414,2289900,1.2365707114434334
1996-03-11,63.25,64.328125,63.0625,64.234375,39.69526290893555,1511400,1.2508718853670213
1996-03-12,63.8125,64.046875,62.90625,63.734375,39.386287689208984,1385300,1.241135499024961
1996-03-13,64.15625,64.4375,63.796875,64.171875,39.65665054321289,1019300,1.2496551375948555
1996-03-14,64.265625,64.8125,64.234375,64.453125,39.8304443359375,725600,1.2551317046519685
1996-03-15,64.0625,64.328125,63.75,64.125,39.80366134643555,869200,1.2542877226218978
1996-03-18,64.71875,65.359375,64.578125,65.359375,40.56986999511719,917600,1.2784323884264712
1996-03-19,65.9375,65.9375,65.0,65.21875,40.48257827758789,858300,1.2756816633454133
1996-03-20,65.53125,65.53125,64.640625,65.140625,40.43410110473633,744300,1.2741540570730676
1996-03-21,65.21875,65.25,64.765625,64.984375,40.337093353271484,650800,1.2710971616130624
1996-03-22,65.015625,65.328125,64.9375,65.15625,40.44377899169922,344500,1.274459025369648
1996-03-25,65.75,65.8125,64.859375,65.03125,40.36619186401367,802400,1.2720141100428273
1996-03-26,64.921875,65.515625,64.859375,65.34375,40.560157775878906,969400,1.2781263382557604
1996-03-27,65.4375,65.484375,64.6875,64.75,40.191619873046875,809600,1.2665130205054216
1996-03-28,64.515625,65.03125,64.5,65.0,40.346797943115234,1001300,1.2714029713672996
1996-03-29,65.1875,65.1875,64.375,64.6875,40.15282440185547,457700,1.265290502737893
1996-04-01,65.0,65.453125,64.796875,65.4375,40.61835861206055,773400,1.279960355323527
1996-04-02,65.515625,65.5625,65.296875,65.5625,40.69594192504883,638800,1.2824051504421108
1996-04-03,65.328125,65.609375,65.171875,65.5625,40.69594192504883,288000,1.2824051504421108
1996-04-04,65.5625,65.71875,65.5,65.515625,40.666866302490234,934900,1.2814889232617663
1996-04-08,63.875,64.390625,63.59375,64.390625,39.96854019165039,2217200,1.2594833630297766
1996-04-09,64.640625,64.640625,64.015625,64.140625,39.81337356567383,1180900,1.2545937727926086
1996-04-10,64.03125,64.3125,62.75,63.0,39.105342864990234,939500,1.2322824028063815
1996-04-11,63.15625,63.46875,62.125,62.921875,39.05686950683594,1276000,1.2307549167422727
1996-04-12,63.359375,63.8125,63.171875,63.71875,39.55149841308594,411300,1.246341597549435
1996-04-15,64.046875,64.328125,63.84375,64.25,39.881256103515625,484200,1.256732878365192
1996-04-16,64.375,64.65625,64.234375,64.4375,39.99766159057617,429700,1.2604010327089616
1996-04-17,64.375,64.5625,63.84375,64.28125,39.90065383911133,525300,1.2573441372489564
1996-04-18,64.4375,64.578125,64.09375,64.375,39.95884323120117,818600,1.2591777936920128
1996-04-19,64.6875,64.859375,64.421875,64.53125,40.05583572387695,885100,1.2622342083190712
1996-04-22,65.125,65.28125,64.59375,65.03125,40.36619186401367,828900,1.2720141100428273
1996-04-23,64.921875,65.28125,64.78125,65.234375,40.49229431152344,225400,1.2759878337243606
1996-04-24,65.5625,65.5625,64.859375,65.0,40.346797943115234,699000,1.2714029713672996
1996-04-25,65.140625,65.5625,64.75,65.296875,40.53105926513672,475500,1.2772093898259955
1996-04-26,65.46875,65.8125,65.234375,65.4375,40.61835861206055,563300,1.279960355323527
1996-04-29,65.15625,65.5625,65.15625,65.4375,40.61835861206055,219900,1.279960355323527
1996-04-30,65.4375,65.5625,65.125,65.390625,40.589263916015625,184400,1.2790435271019989
1996-05-01,65.375,65.796875,65.28125,65.53125,40.676551818847656,561900,1.28179413197482
1996-05-02,65.015625,65.375,64.09375,64.40625,39.97822570800781,1299600,1.25978857174283
1996-05-03,64.78125,64.984375,63.75,64.3125,39.920066833496094,1329300,1.2579558769656676
1996-05-06,64.5625,64.5625,63.6875,64.25,39.881256103515625,647500,1.256732878365192
1996-05-07,64.25,64.25,63.765625,63.984375,39.71639633178711,582100,1.251537838998497
1996-05-08,63.671875,64.78125,63.078125,64.78125,40.211036682128906,1694700,1.2671248804303696
1996-05-09,64.5625,65.0625,64.5,64.734375,40.18193054199219,593400,1.2662076915841312
1996-05-10,65.375,65.59375,65.0625,65.375,40.57957077026367,925100,1.2787380779724717
1996-05-13,65.53125,66.640625,65.46875,66.359375,41.19060134887695,867500,1.297992792915167
1996-05-14,66.625,66.9375,66.5625,66.765625,41.44275665283203,632300,1.3059386775711566
1996-05-15,66.78125,67.3125,66.640625,66.6875,41.3942756652832,466100,1.3044109510905741
1996-05-16,66.3125,66.9375,66.28125,66.828125,41.48155975341797,514400,1.3071614357551586
1996-05-17,67.0,67.296875,67.0,67.1875,41.704627990722656,427700,1.3141907326060935
1996-05-20,67.65625,67.75,66.984375,67.640625,41.98590850830078,788500,1.3230544071495052
1996-05-21,67.75,67.875,67.5,67.546875,41.927711486816406,352700,1.3212205102899752
1996-05-22,67.625,68.1875,67.390625,68.1875,42.32534408569336,1218100,1.3337506562618424
1996-05-23,68.28125,68.4375,67.53125,67.90625,42.1507682800293,967900,1.3282494465162
1996-05-24,67.96875,68.328125,67.9375,68.171875,42.31564712524414,659100,1.3334450869240786
1996-05-28,68.375,68.375,67.3125,67.484375,41.888912200927734,456400,1.3199978723142098
1996-05-29,67.625,67.6875,66.8125,67.03125,41.607627868652344,649600,1.3111340775625617
1996-05-30,66.9375,67.71875,66.75,67.375,41.82102966308594,895800,1.3178587667416266
1996-05-31,67.359375,67.640625,66.875,66.875,41.51065444946289,923500,1.3080782639766868
1996-06-03,66.890625,67.109375,66.703125,67.0625,41.62703323364258,503100,1.3117455768627995
1996-06-04,67.375,67.59375,67.25,67.53125,41.91801071166992,627100,1.3209148207439747
1996-06-05,67.5625,68.203125,67.421875,68.125,42.28654479980469,428000,1.332528018286077
1996-06-06,68.5,68.5,67.5,67.625,41.97618865966797,523300,1.322748116562321
1996-06-07,66.1875,67.640625,66.1875,67.625,41.97618865966797,1422800,1.322748116562321
1996-06-10,67.53125,67.734375,67.296875,67.40625,41.84040451049805,548800,1.3184693043759705
1996-06-11,67.65625,68.03125,67.34375,67.34375,41.8016242980957,688700,1.3172472674413886
1996-06-12,67.5625,67.734375,67.109375,67.21875,41.724021911621094,1120600,1.3148018712816212
1996-06-13,67.375,67.46875,66.828125,67.21875,41.724021911621094,1502000,1.3148018712816212
1996-06-14,67.25,67.25,66.71875,66.9375,41.54943084716797,1468200,1.3093001807030318
1996-06-17,66.96875,67.21875,66.71875,66.890625,41.52035140991211,1101000,1.3083838333144506
1996-06-18,66.84375,67.03125,66.328125,66.34375,41.18088912963867,718000,1.2976867427444563
1996-06-19,66.65625,67.0,66.421875,66.640625,41.36518478393555,552100,1.3034942430772827
1996-06-20,66.703125,66.921875,66.1875,66.59375,41.336063385009766,1234400,1.3025765733980976
1996-06-21,66.5625,66.8125,66.375,66.8125,41.691593170166016,573300,1.3137799810611923
1996-06-24,66.96875,67.21875,66.84375,66.9375,41.769588470458984,416500,1.316237758669343
1996-06-25,67.125,67.171875,66.78125,66.859375,41.720855712890625,454400,1.3147020984451365
1996-06-26,66.78125,66.921875,66.390625,66.40625,41.43809509277344,838200,1.3057917831058743
1996-06-27,66.40625,67.046875,66.15625,66.875,41.730613708496094,1090500,1.315009591114688
1996-06-28,67.15625,67.5,66.96875,67.109375,41.876853942871094,1060800,1.319617894077911
1996-07-01,67.28125,67.703125,67.1875,67.6875,42.23760986328125,471300,1.330985987025324
1996-07-02,67.625,67.640625,67.328125,67.4375,42.08161544799805,389400,1.3260703116007861
1996-07-03,67.40625,67.5,67.0625,67.296875,41.993865966796875,308300,1.3233051615313207
1996-07-05,66.125,66.4375,65.375,65.578125,40.92134094238281,842900,1.2895078945256868
1996-07-08,65.625,65.984375,65.125,65.3125,40.755584716796875,942000,1.2842846062233608
1996-07-09,65.609375,65.8125,65.375,65.578125,40.92134094238281,716300,1.2895078945256868
1996-07-10,65.5625,65.84375,64.921875,65.84375,41.087100982666016,1132300,1.2947313030362497
1996-07-11,65.5625,65.6875,63.875,64.515625,40.25831985473633,1587400,1.268614861524619
